verdict,confidence,layer_used,store_name,store_image,comp_name,comp_image,comp_price,comp_source,feature_details,faiss_score,lex_score,llm_reasoning,product_type,brand,salla_category
duplicate,0.49533333333333335,REVERSE-LOOKUP-FOUND,عطر لافندر كنترولر إكستريت دو بارفيوم 100 مل للجنسين,https://cdn.salla.sa/QNvEG/42b7557f-f574-4584-a83c-d7a85baf8da1-1000x1000-K7TBioN9mQeV2bVZImLHapBnEHlp65eNxp6ej4Mp.jpg,عطر جيروبوام أونو إكستريت دي برفيوم – 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/32454f63-96b6-4120-bd2e-4f057d9873de-500x500-OXulKyZbwUwoonn9gzfEMLbxvJweznrIbJZm21ua.png",805,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.4846666666666667,REVERSE-LOOKUP-FOUND,تستر بوهوبوكو ماجيك ماشروم أو دو برفيوم 50 مل,https://cdn.salla.sa/QNvEG/c28ecb46-af98-4f66-911b-9712410f17e3-1000x1000-IJTQNKBcUArCMHuB32yR4fVjx5Qy3nwRDrr2T66C.png,زيرجوف جوين ذا كلوب فاتال شارم أو دو برفيوم – 50 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/3e1aac0e-4096-4556-9f8c-7377655f415c-500x500-cffWlMRgFrMlUlO7Q1J2VMQp7WwLcbRUDO34LG59.png",839,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,زيرجوف,
duplicate,0.2805479452054795,REVERSE-LOOKUP-FOUND,عطر غيرلان هوم أو دو برفيوم إنتنس 80 مل,https://cdn.salla.sa/QNvEG/d678bbea-a4d4-46d7-a2e3-a8eb207d7f6b-1000x1000-ZBKTwnZ5NG8LnLhZemrCiaZkcw7mtKsiie3W7ckB.jpg,عطر إنيشيو أديكتيف فايبريشن أو دو برفيوم – 90 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/e0eed73f-cbd9-4e59-9a03-31f22cc60aca-500x500-u8QuCSoH6iGIq2Ar7X6FaDy8BGsuHvXzqG3WtYvB.png",805,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.5122950819672132,REVERSE-LOOKUP-FOUND,عطر كالفن كلاين ديفاي أو دو برفيوم 100 مل,https://cdn.salla.sa/QNvEG/b88dc93a-4a27-4425-8d06-8e3be19d451b-1000x1000-BsQYJOVJJ2jwchxaU6zmCJpCuyGWPHtBjNQsLjzI.jpg,عطر باراديس دي سانس بليس أو دو برفيوم – 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4a97ddbc-a512-4539-a797-74186fec5cef-500x500-rTSygL5MYkzOEXtv29nv8EJBhfxPyHXeZ2WSaqMy.png",690,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.2465979381443299,REVERSE-LOOKUP-FOUND,عطر إيف سان لوران لو فيستيير جامبسوت فيبرانت أو دو برفيوم 125 مل,https://cdn.salla.sa/QNvEG/a47f42cc-ca01-4265-861b-9191fb3c8734-833.33333333333x1000-ggoiLmUv9eRAt2hzDVov7nI1TnuQjTPDaCoTb4pw.png,عطر جيروبوام أوريينتو إكستريت دي برفيوم – 30 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/3402960f-1a9e-4c64-b789-ab1902974621-500x500-sZt3EI0bhnrASkG9KVTIxnudRtsuwMJnDfK6uLWX.png",506,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.4852941176470588,REVERSE-LOOKUP-FOUND,عطر زيرجوف بيربل أتشينتو أو دو برفيوم 100 مل,https://cdn.salla.sa/QNvEG/2b4bca2e-d6f2-496c-b8fe-f3a23763099f-1000x1000-d7tPH1oX09zEuZ6cJkfxDppM8iq901BTKHVtoROz.png,عطر الفريد ريتشي اناتوليا او دو برفيوم 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/31532a6c-d38d-4134-ad30-2ed9eee3fa0c-500x500-JxcWX5c4j3XHmjmw7TwDhIvahTPYuiRYxEuzbjsw.png",500,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.45869565217391306,REVERSE-LOOKUP-FOUND,عطر إستي لودر أمبر ميستيك أو دو بارفيوم 100مل,https://cdn.salla.sa/QNvEG/c07e0d60-fbea-426c-8039-a36f027d6154-1000x1000-suSeaGMz0XZ6uuCQDtCNQEZZrN9hXX0QceAFcAKT.jpg,عطر اسنشيال بارفيومز بويس امبريال كوليكتور ايديشن او دو بارفيوم 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9a8e1e5b-0e25-436a-96d3-e635116216f7-482.5x500-E8hpBK7ixoKtSm6P57dZQuj76njXn127iHyJpMaX.jpg",552,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.5255045871559634,REVERSE-LOOKUP-FOUND,عطر كالفين كلاين اندليس ايفوريا أو دو بارفيوم 125مل,https://cdn.salla.sa/QNvEG/3b76c0c5-d1c3-4ceb-89dd-65d1360209e6-1000x1000-8v1N1sXaVWtMq7Ts6K6OjR50SURcIlluLDnuIpWJ.jpg,عينة عطر اسنشيال بارفيومز بويس امبريال كوليكتور ايديشن او دو بارفيوم,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/db1cd8b9-948a-4fc8-b6d5-37ddd2a840f7-500x500-ZMzPdnrxPl4ca2AKg3gXJZW39oip6szrnmkgnkjq.png",17,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.16246268656716417,REVERSE-LOOKUP-FOUND,تستر سيسلي إيزيا لا نوي أو دو برفيوم 100 مل (بدون كرتون),https://cdn.salla.sa/QNvEG/216511bb-25dc-45ad-a925-6aa93c6d477b-1000x1000-DWlfchLQRTlbVHlwIr6R3AO2n5PH4oFehICtAzLV.jpg,زيرجوف تورينو 24 أو دو برفيوم 50 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/dc4df833-d89d-4e26-83d0-01fbc28211a6-500x500-eoajHwKFa3oWPM0KvOVV2FEPvNuK7XbtzTea8baC.png",777,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,زيرجوف,
duplicate,0.9346153846153846,GOLDEN-HIGH,عطر سوسبيرو ماراشينو أو دو بارفيوم 100 مل,https://cdn.salla.sa/QNvEG/baffe78f-5dfe-4a6b-929f-41ba0965f58e-1000x1000-yvVWVX1QLc3epY0WdERWxJjZAqCqkUOE0ZEBw8dE.jpg,عطر سوسبيرو ماراشينو او دو بارفيوم 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/85439582-26b5-427a-89d5-9c5841a59255-500x500-xdTtv0kJqWoI9O3cNtCcRYfL29h4LDBIfqcdSDmP.png",943,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,سوسبيرو,
duplicate,0.24239669421487603,REVERSE-LOOKUP-FOUND,سكين أمبولة مدغشقر سنتيلا هايلو سيكا فيرست - 100مل,https://cdn.salla.sa/QNvEG/1bb5fdeb-0233-408f-812f-c342f3e57210-1000x1000-R4sBxvHzFqx0bkA7BXaB7AuolLCMhhq1pljzZc9o.png,أمبولة مدغشقر سينتيلا بروبيو-سيكا المكثفة لتقوية البشرة من سكين 1004 - 95 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/73f4646a-d690-4de1-9cd2-e3120e94e01e-375.21663778163x500-J4Db37ecf0r50Nqm3Ks8W8PTejGYuUAnRRjTHXo4.png",62,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.506,REVERSE-LOOKUP-FOUND,عطر زودياك انكردبل او دي بارفيوم 100 مل,https://cdn.salla.sa/QNvEG/a57afaa3-88fb-4165-b4a4-8cd08eec4885-1000x1000-QmNQG6y689olLOJXMg1fPK8GmNnCW4NtmGqLqRWB.png,عطر سوسبيرو باستيتشو اودى بيرفيوم 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/debe600e-05bd-47da-9e33-a2639611b961-470.87378640777x500-O0F9HelQ8RNAuwqz1qzqolTCwdVnyUqVprjsTGR4.png",874,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,سوسبيرو,
duplicate,0.47295081967213115,REVERSE-LOOKUP-FOUND,عطر روسيندو ماتيو انسنس وود او دو بارفيوم 100 مل للجنسين,https://cdn.salla.sa/QNvEG/8f79686b-e270-42d7-ac9d-045efa24eb77-666x1000-zib1TW4CTAsWXFomS9CkIVEnSdAWrqX8grYw3T6I.jpg,عطر سوسبيرو كادينزا اودى بيرفيوم - 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/3605d763-1831-4822-afdf-6123f84f746b-500x500-Vt01rQCOMrg4wWZevKzGCHSkmy1ji3ksZ5WFt7vL.png",736,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,سوسبيرو,
duplicate,0.95,GOLDEN-HIGH,عطر لورينزو بازاجليا بلودي سموك اكسترايت دو بارفيوم 50مل,https://cdn.salla.sa/QNvEG/128ec52a-199b-48da-a353-80ff8e57452a-1000x1000-8NEeDzaFPkdOFB7MYkJFyyppWRZwAK9SPGfku0lP.jpg,عطر بلودي سموك لورينزو بازاجليا اكسترايت دو بارفيوم 50مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/466f3d34-9f9a-4fcf-9146-53f34b97f2c0-495x500-ZkQLlXxAFEeu46jz6tF6mN4kWvdMcEeIuIKWSXTn.jpg",667,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,لورينزو بازاجليا,
duplicate,0.5480392156862746,REVERSE-LOOKUP-FOUND,عطر لاليك ساتين أو دو بارفيوم 100مل,https://cdn.salla.sa/QNvEG/93e3bab9-f4b3-4da8-91cc-81b5483bf294-1000x1000-N0QaI8VuGgdXGNZvok4LlDyg5G9UAlepr1zXBtUb.jpg,عطر هوبيجان عنبر روبيس او دو بارفيوم 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/9d02235c-4547-4455-b59e-c8375ac16e6e-500x500-OVcLHRFVzvFKbNmyaw0YqbMK7IlVzlhEMHrOwpsR.jpg",575,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,هوبيجان,
duplicate,0.43621621621621626,REVERSE-LOOKUP-FOUND,عطر مارلي ميليورا بارفيوم 75 مل,https://cdn.salla.sa/QNvEG/cb144bd0-98f9-457f-8677-104974198b19-1000x1000-SejkC8a23h0q1RpbISQGC0GxZ6z8YCWqv6xUp4A9.jpg,عطر لافندر اي ووز ذيرر لولي 75 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/2fb55c39-bba5-42ca-a258-c6e1ab56729f-500x500-VGlXwjgR7XOpD1UImpar8CxBvgELFtveYULX6k9Q.png",195,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,لافندر,
duplicate,0.5214285714285715,REVERSE-LOOKUP-FOUND,عطر لاليك ساتين أو دو بارفيوم 100مل,https://cdn.salla.sa/QNvEG/93e3bab9-f4b3-4da8-91cc-81b5483bf294-1000x1000-N0QaI8VuGgdXGNZvok4LlDyg5G9UAlepr1zXBtUb.jpg,عطر هوبيجان عنبر ديس ابيسيز او دو بارفيوم 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/1fc1ae97-37cb-4558-bb90-b38333462553-500x493.5-47FkR2S64aEDmTOvhzxjIPDQ8WIiySsC4J96FuNI.jpg",598,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,هوبيجان,
duplicate,0.5080645161290323,REVERSE-LOOKUP-FOUND,عطر لويفي سولو إيلا أو دو بارفيوم 100مل,https://cdn.salla.sa/QNvEG/90fa67a0-668c-42a5-82f9-e488f8355baa-1000x1000-b8qwJk166bLnLa3EqYjkfIiaB7FmI9JCMlkI5L8C.jpg,عطر فانيلا امبريال من هوبيجان او دو بارفيوم 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/a1c88f9c-0112-4766-8928-3a87be910694-500x425.5-uVNbmvgjPBzYgreEqlz3XVEr7RzqAt66QJN5mXDC.jpg",598,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,هوبيجان,
duplicate,0.5166666666666667,REVERSE-LOOKUP-FOUND,عطر كولور مي فيوليت أو دو بارفيوم 100مل,https://cdn.salla.sa/QNvEG/2ed11831-1bc2-44f3-b706-6b97ed2b230a-1000x1000-yiwEIp1E5ntNlJ2uFNFO8wOAJnNQtP7mh0NQlLkQ.png,عطر روز دو ديزيرتاو من هوبيجان دو بارفيوم 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/2fbaeeb8-bff5-44ba-b8d3-7a3c70a4a97f-429x500-065Djy7EIHd99PnY7OYkrR80hjVKynj4ThbeY9vE.jpg",575,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,هوبيجان,
duplicate,0.5166666666666667,REVERSE-LOOKUP-FOUND,عطر بريوني أو دو بارفيوم إسينشيال 100 مل,https://cdn.salla.sa/QNvEG/15b34a7a-03af-447c-a272-e1b4f0f33249-1000x1000-GnAnR6iDNtbEKqTU38nSIBHMmslGoPAdkm4AzNUf.jpg,عطر لاكوست اوريجينال اودي بارفيوم - 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/54acb8d0-4a53-4480-928e-5bd22188c134-500x500-RevASJ2qJNUp6jt1JASBkgvloCG3hwcQWWH8Re2U.jpg",195,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,لاكوست,
duplicate,0.4912698412698413,REVERSE-LOOKUP-FOUND,عطر دكني دونا كاران بي ديليشس أو دو تواليت 50مل,https://cdn.salla.sa/QNvEG/6c156e63-2936-499c-9c40-beee9840744c-1000x1000-u7vbuGoyDfHxBXXp9ygQQGRZClfKLQt0hPQhTZA2.jpg,عطر تيري دي هيرمس من هيرمس او دو تواليت 50مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/e2c90061-afcd-4285-a207-1ddac2c8289d-500x500-4mmBh1Q5bljG2EUTYo80hgeCUxi9qSLBpL7lXbyA.png",276,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.5480392156862746,REVERSE-LOOKUP-FOUND,عطر زودياك هنتر او دو بارفيوم 100 مل,https://cdn.salla.sa/QNvEG/ae8ea675-20b0-4218-bc66-1a89f8e41486-1000x1000-eo0NNHFj0n3nViolCet8J7MrQ4UfVIuTZVsbBuWg.png,عطر دريفن من دانهل او دو بارفيوم 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/de9490af-072d-4c71-815e-b0bcc9611177-500x500-vbs8REO21IQ996klTsSKCKga07XlKwWBmTFFIybN.png",126,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,ريف,
duplicate,0.32231884057971016,REVERSE-LOOKUP-FOUND,عطر تستر تيري دي هيرمس أو دو تواليت 100 مل,https://cdn.salla.sa/QNvEG/67a5a9fc-6d59-47e6-9c1e-d6b1866920e4-1000x1000-wWAkbk2In1M71swQmybkZCmZ8pT5iOhkF3jYnrAo.png,عطر تيري دي هيرمس من هيرمس او دو تواليت 200مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/43c5414d-23bc-48e6-9d59-35bab67866c7-500x500-tcV4SzvAy0X5XbreKAipJSiod6FlY6FO8fZYMkH4.png",447,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.21357142857142855,REVERSE-LOOKUP-FOUND,عطر مانسيرا مسكي جاردن أو دو برفيوم 120 مل,https://cdn.salla.sa/QNvEG/3c5a5378-1208-4923-a088-c7083dabad2f-1000x1000-dWCbMuipNP02xiiRh4AAK4vTMxSNQVqZmdxngoEe.png,عطر لاليك وايت ان بلاك او دو برفيوم 125 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/7192c560-6c35-450e-b623-0f12b05e64d9-500x500-fnbJvhiyYO1PSqkJDBdRQjmmv0WBIEBxH4XwsFHl.png",161,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,لاليك,
duplicate,0.30042553191489363,REVERSE-LOOKUP-FOUND,عطر دولتشي اند غابانا لامبراتريس رويال أو دو تواليت 100مل,https://cdn.salla.sa/QNvEG/56880f1e-8147-49c3-8b71-83e6506ae0ca-1000x998.64864864865-EMkDrr7UFlkPihODTxcPz7Cgr6537Jdmn7UdvhFu.png,عطر ذا ون من دولتشي اند قابانا او دو تواليت 150مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4e4e292b-5f48-4cba-a21c-7481885d10e4-400x500-GBHd7mkh0v5Q4MxRewO8H4KycKktaSiEuOcRo0uj.png",310,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.5084615384615385,REVERSE-LOOKUP-FOUND,عطر نينا ريتشي لير دو تومب او دو تواليت - 100 مل,https://cdn.salla.sa/QNvEG/0198bbee-44c0-49bc-b203-4c5a9ea38cf5-1000x1000-xKyw9V01N0AtWP8rugNe6046Ww4Dj20VYOzYab45.jpg,عطر دانهيل ديزاير قولد او دو تواليت 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/0b59ccce-48fa-4451-860f-67d7fa5c7da9-500x500-ccYSXqnKUmuAiMgb2SC0xTaJuxRRXn0ThiegAxli.png",115,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.506,REVERSE-LOOKUP-FOUND,عطر أبيركرومبي أند فيتش أوثينتيك أو دو بارفيوم 100مل,https://cdn.salla.sa/QNvEG/e9809267-86cb-4342-866b-11ad6a6131bd-1000x1000-x0tInmPBDksbzl3pvXqwIt5qdiauvhCOTF8dECTR.jpg,عطر فيج انفيوجن من ايسنشال او دو بارفيوم 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/4ba8f253-8c47-4dbb-baaf-1dc79ac3145c-500x500-lr3BMxV96mbRmR2vtE9GtQLLIjjLAkZwHPtl8kO4.png",426,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.2795402298850575,REVERSE-LOOKUP-FOUND,عطر جين بول غوتيه ديفن لو بارفيوم للنساء 100مل,https://cdn.salla.sa/QNvEG/bc9500a9-5e07-4ebf-815e-e80fcfb2625b-952.38095238095x1000-4Qb0ucFoWygoBuBnIW4f6KFQm70MxI5JYrDqQkWx.jpg,عطر ديليس عمبر جوهان بي من جيبرلس بارفيوم للنساء 85 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/5af1aa43-68c7-45c3-9f23-0c9a1e0435fc-500x500-8GNTnBuqiZ4KKBU8bjWYoGSHx5h6Hz2emo7hZ5m1.jpg",115,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.95,GOLDEN-HIGH,عطر لورينزو بازاجليا ايسكو بازو اكسترايت دو بارفيوم 50مل,https://cdn.salla.sa/QNvEG/4b2c9206-8553-449d-b8e0-daede38dcfde-1000x1000-uzCnPpHDpzeSgMxlxeorX2AnY8tQkdTP5H3jjxer.jpg,عطر لورينزو بازاجليا ايسكو بازو اكسترايت دو بارفيوم 50مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/ddd01d81-aeca-4c37-a2e3-cc6d8e58d65b-497.00598802395x500-mqZTtCkN23tiTsngclNI2RMFDTVkIuHxeFBBq0B8.png",586,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,لورينزو بازاجليا,
duplicate,0.4478494623655914,REVERSE-LOOKUP-FOUND,عطر قوتشي جيلتي لوف إيديشن النسائي او دو بارفيوم 90مل,https://cdn.salla.sa/QNvEG/317385ad-8289-4c11-b343-76bf52defa73-1000x1000-0XXwJNBhstCPfUkXSIqlsxChSqvbWSgEBrTscdlY.jpg,عطر روبرتو كفالي جست كفالي جيف مي ماجيك او دو بارفيوم 90مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/595964a5-431e-43fe-a627-490d166be92c-500x500-5f7oV7bLZQvsdhGXAnNezqhfohTnVziC0ZkjhRga.png",253,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,,
duplicate,0.442,REVERSE-LOOKUP-FOUND,عطر ذا وودز كوليكشن باي ناتشورال دسك أو دو بارفيوم 100 مل,https://cdn.salla.sa/QNvEG/ed47782e-60b0-4c7b-a2af-1abca40a9062-1000x1000-3F5Q8B00tUoMIf7nNWeQOuYZBrQnf9xsvvvv04e5.png,عطر لو دو بارفان إنتنس من كلوي أو دو بارفان 100 مل قابل لإعادة التعبئة,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/605a1c76-b0f7-493b-b0bf-e73826022487-500x500-s7BWx63AeoIPyMIBBWonmG1EQmbcUSDJY6LL8wfp.webp",460,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,كلوي,
duplicate,0.513013698630137,REVERSE-LOOKUP-FOUND,عطر ماركو سيروسي هارموني إيموشن أو دو برفيوم 100 مل,https://cdn.salla.sa/QNvEG/7a9469fb-576c-43f7-af69-360bd304bf0a-1000x1000-G7xJ2iYybFALY5IXksVCjVIoccwNQwgkyxYK4ebh.jpg,عطر هارمونيوس من بوديسيا ذا فيكتوريوس أو دو برفيوم 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/7691c476-e79e-415e-8ef6-d55ee41607d5-500x500-rWd3p0YfnlTebO6XwCAePlUUfYUR7tWJwP2M55xF.jpg",1225,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,بوديسيا,
duplicate,0.9126666666666667,GOLDEN-HIGH,عطر فالنتينو أومو بورن إن روما أو دو تواليت 100مل,https://cdn.salla.sa/QNvEG/40c31660-2b38-4870-b13e-558ff7e6c7fe-1000x1000-ANF9mtXXKg5JjqsPpGdAYlCi3xJOIfErZ4frIpmt.png,عطر فالنتينو بورن إن روما آيفوري أومو أو دو تواليت 100 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/46401271-9894-4f97-abdf-23ce4ebe01da-500x500-Od6OvWX5WtoCprFZAoTJaufvbXq8XsiFeIuFqEJo.png",540,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,فالنتينو,
duplicate,0.5067901234567902,REVERSE-LOOKUP-FOUND,عطر كلايف كريستيان بلوند أمبر أو دو بارفيوم 50 مل للجنسين,https://cdn.salla.sa/QNvEG/8fe6b504-35d9-4fdb-a570-8394bc4987c9-1000x1000-ZTcJuaqwYtd5iDhaqv851mvLYPybMw71CK9CcBHE.jpg,عطر جوي من كريستيان ديور أو دو بارفان 50 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/f95ea4c7-6007-4101-8d18-9ecccbf67158-500x500-tCSQPoIf1bqOLnlFoxNxAm9iKcaWWk2z7gYmeAFq.jpg",517,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,ديور,
duplicate,0.9000000000000001,GOLDEN-HIGH,عطر فيرتس فانيلا عود او دو بارفيوم 100مل للجنسين,https://cdn.salla.sa/QNvEG/99760674-4b97-494e-bf27-21f7617b8df1-1000x1000-K9Rk7EHKtOPAm2k2oJEApokIvTqigV1iXwMxYm3b.jpg,عطر فيرتس فانيلا عود او دو بارفيوم 100مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/225ba95a-54e5-4cb7-a44a-5ae6273c45c8-500x500-a9pk92rvfwbx6HKYjlA0eN7HWY6voIF95asXOGDb.png",552,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,فيرتس,
duplicate,0.42454545454545456,REVERSE-LOOKUP-FOUND,عطر كارون بوفوغ إمبريال أو دو بارفيوم 50مل,https://cdn.salla.sa/QNvEG/19b8076a-1ae2-41a0-a483-48a49e159d21-1000x1000-nT2xY08Veh8GPKS5zZbxKqGTdFsxJzwhJxY1nHnm.jpg,عطر ديور هوم من كريستيان ديور بارفان 50 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/cf8572e9-27f0-4bb2-b005-cb9b5021c28e-500x500-gDXEh5ukggv3eOHx2aXWJvQsxpu3TcHp4WVBIG6g.jpg",605,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,ديور,
duplicate,0.16547619047619047,REVERSE-LOOKUP-FOUND,طقم عطر كارتير لا بانتير أو دو بارفيوم 100 مل + بودي لوهن 75 مل,https://cdn.salla.sa/QNvEG/fee47fe2-4f45-4777-b466-5fdf0b4ebc1f-1000x1000-VaZuw6tHY9W0gyfWxnvjOCJG7E5nJXH8lUtlKEZg.jpg,طقم عطر عود مالاكي من شوبارد أو دو بارفان 80 مل + جل استحمام معطر 150 مل,"https://cdn.salla.sa/cdn-cgi/image/fit=scale-down,width=500,height=500,onerror=redirect,format=webp/nymGz/fd878ba6-b359-4eca-8773-d49c1165f0eb-500x500-rStoPTcIEx4MJbD03offLpFChBf8fcNX5HwIhvOR.png",418,/home/ubuntu/upload/متجرساراءميكاب.csv,,0.0,0.0,,perfume,شوبارد,
